ACCTAGE,DDA,DDABAL,DEP,DEPAMT,CASHBK,CHECKS,DIRDEP,NSF,NSFAMT,PHONE,TELLER,SAV,SAVBAL,ATM,ATMAMT,POS,POSAMT,CD,CDBAL,IRA,IRABAL,LOC,LOCBAL,INV,INVBAL,ILS,ILSBAL,MM,MMBAL,MMCRED,MTG,MTGBAL,CC,CCBAL,CCPURC,SDB,INCOME,HMOWN,LORES,HMVAL,AGE,CRSCORE,MOVED,INAREA,INS,BRANCH,RES
10.8,1,8120.79,2,3503.68,0,6,0,0,0,0,4,1,15735.68,0,0,0,0,0,0,0,0,1,1180.7,0,0,0,0,0,0,0,1,442183.75,1,442324.4,3,0,,1,,,,736,0,1,1,B4,R
7.2,1,1922.26,4,3528.89,0,5,1,0,0,0,2,1,872.23,1,262.57,0,0,0,0,1,5146.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,11,92,55,694,0,1,0,B4,S
0.7,1,1653.55,3,1751.92,0,6,1,0,0,0,1,0,0,1,535.58,6,241.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,710,0,1,1,B4,S
,1,256.57,5,4605.32,0,6,1,0,0,5,1,0,0,1,2783.86,19,1332.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,1,10.5,101,51,640,0,1,0,B3,U
9.8,1,874.24,3,5808.52,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,2949.84,0,0,1,9999.36,0,0,0,0,0,0,0,1,167.37,0,0,65,0,4,113,37,703,0,1,0,B7,U
3.1,1,5854.28,2,1403.94,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1,8,124,53,621,0,1,1,B1,S
2.5,1,-2.92,1,13.12,0,0,0,1,15.61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,831.23,0,0,,,,,,700,0,1,0,B5,U
2.8,1,193.78,2,721.45,0,2,0,0,0,0,0,0,0,1,836.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,658,0,1,0,B2,U
1.8,1,922.91,3,2142.33,0,6,1,1,9.69,,0,0,0,1,1292.94,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,0,29,0,3.5,103,47,649,0,1,0,B18,S
4.5,1,233.51,2,347.46,0,0,0,0,0,0,5,0,0,1,311.64,0,0,1,7300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,662,0,1,0,B2,S
25.5,1,8271.12,1,2100.42,0,7,0,0,0,0,3,0,0,1,1794.05,9,1885.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,3,105,27,558,0,1,1,B4,S
4.5,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,0,82,1,5.5,123,45,608,0,1,0,B18,R
6.7,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,0,19,1,11.5,87,58,692,0,0,1,B18,R
4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,53300,1,14658.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,5.5,121,51,625,0,1,1,B4,U
4.6,1,10783.16,1,1474.48,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,2,146,52,711,0,1,0,B3,S
5.8,0,0,0,0,0,0,0,0,0,0,0,1,39470.45,1,310,0,0,0,0,0,0,0,0,1,8734.14,0,0,0,0,0,0,0,1,8.26,0,0,26,1,8,94,23,624,0,1,1,B3,U
4.2,1,1432.05,3,2000.8,0,9,1,0,0,0,0,1,38.56,1,1366.5,9,503.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,390.24,0,0,5,0,2,93,37,685,0,1,0,B17,R
3.3,1,1012.15,3,1839.21,0,0,1,0,0,0,0,0,0,1,648.38,3,185.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34.72,0,0,35,0,8,113,23,599,0,1,0,B9,R
2.8,1,0,0,0,0,0,0,0,0,0,0,1,836.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,4,115,57,692,0,1,0,B7,S
5.3,1,376.62,3,1940.39,0,7,0,0,0,,1,1,412.67,1,1408,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,0,16,1,13,85,56,718,0,1,0,B14,U
0.3,1,503.98,2,10751.99,0,10,0,1,5.29,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,11.5,104,35,653,0,1,0,B17,R
4.2,1,462.89,7,5317.9,0,13,0,1,80.53,,1,0,0,1,3198,,,0,0,0,0,0,0,,,0,0,1,15412.27,0,0,0,,,,0,55,0,4,119,43,677,0,1,0,B15,S
3.8,1,3224.13,5,8731.5,0,14,0,0,0,0,2,1,8455.99,1,9068.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,908.4,0,0,26,0,4,120,38,664,0,1,0,B5,U
4,0,0,0,0,0,0,0,0,0,0,0,1,1431.58,0,0,0,0,1,21900,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19.37,0,0,,,,,,679,0,1,1,B9,U
4.8,1,2788.5,4,5473.7,0,10,1,0,0,0,4,0,0,1,396.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,14,97,74,692,0,1,0,B1,U
16.8,1,5952.61,2,969.84,0,6,1,0,0,0,1,1,1315.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,1,8,99,71,731,0,1,0,B4,S
,0,0,0,0,0,0,0,0,0,0,0,1,5689.72,0,0,0,0,0,0,0,0,1,10465.48,0,0,1,10019.26,0,0,0,0,0,1,41281.35,0,0,30,1,7,87,41,642,0,1,1,B17,R
19.6,1,29535.86,2,4557.14,0,11,0,0,0,0,7,0,0,1,93.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,868.65,0,0,,,,,,714,0,1,0,B7,U
5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,1,12.5,107,37,613,0,1,0,B2,U
2.7,1,1102.06,2,2176.39,0,3,1,0,0,0,0,0,0,1,294.13,2,109.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,67,0,5,137,57,692,0,1,0,B1,U
3.4,1,912.31,2,1617.76,0,11,1,0,0,1,1,0,0,1,5.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,7,95,41,696,0,1,0,B4,S
16.9,1,10647.38,1,1288.87,0,8,1,0,0,0,0,0,0,1,91.08,0,0,1,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,194.31,0,0,1,0,5.5,108,45,647,0,1,0,B8,S
2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,1,6,126,20,613,0,1,0,B8,S
21.6,1,1085.28,2,1060.66,0,2,0,0,0,0,1,1,14171.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50.42,0,0,32,0,4,95,50,659,0,1,1,B1,U
4.3,1,331.19,8,1481.21,0,3,1,0,0,0,4,0,0,1,1233.64,0,0,0,0,0,0,0,0,0,0,1,9989.75,0,0,0,0,0,1,38666.19,0,0,5,1,10.5,93,67,666,0,1,0,B2,U
6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14936.76,1,0,0,0,0,0,0,40,0,3.5,111,46,614,0,1,1,B5,U
16.8,1,495.92,3,3032.74,0,14,0,1,75.01,0,1,1,2.02,1,3948.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,1,11,98,77,780,0,1,0,B3,U
4.3,0,0,0,0,0,0,0,0,0,0,0,1,1795.51,0,0,0,0,1,19400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,670,0,1,0,B7,R
1.2,1,42.2,3,1335.75,0,0,0,0,0,0,1,0,0,1,1337.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,1,8.5,111,70,747,0,1,0,B4,S
2.4,1,2373.61,0,0,0,0,0,0,0,0,0,1,1650.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16369.5,0,0,0,1,123.58,1,0,58,0,5,120,50,655,0,1,1,B6,S
6.3,0,0,0,0,0,0,0,0,0,,0,1,4786.46,1,0,,,0,0,0,0,0,0,,,0,0,1,14385.5,0,0,0,,,,0,87,0,1.5,131,31,645,0,1,0,B18,R
1.5,1,250.69,7,977.79,0,2,0,1,5.67,,0,0,0,1,1246.79,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,0,89,0,2.5,127,28,661,0,1,0,B18,S
4.6,1,2548.41,2,2592.37,0,9,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10214.16,0,0,0,0,0,1,52108.96,1,1,15,0,7.5,100,26,578,0,1,0,B5,U
0.7,1,2704.28,3,1938.86,0,4,1,0,0,0,0,0,0,1,518.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,721,0,1,0,B3,S
,1,148.45,3,691,0,1,1,1,3.47,,0,0,0,1,529.75,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,0,63,0,2.5,129,35,636,0,1,0,B14,R
4.8,1,1356.21,2,1408.45,0,10,1,0,0,0,0,1,2901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,11.5,130,63,705,0,1,1,B6,U
10.1,1,1653.66,3,8883.62,0,12,0,1,14.45,0,1,1,20734.25,1,4591.37,4,366.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2072.1,1,0,26,1,11.5,110,52,719,0,1,1,B4,U
0.7,1,485.37,4,1977.82,0,7,1,1,12.03,2,3,1,303.92,1,1128.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,3.5,113,35,629,0,1,0,B1,S
1,1,287.79,2,740.28,0,1,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,,,1,10004.61,1,15389.82,1,0,0,,,,0,110,1,7.5,135,34,679,0,1,0,B14,S
1.1,1,359.8,2,1401.15,0,4,1,1,9.77,0,2,1,183.94,1,323.79,0,0,0,0,0,0,0,0,0,0,1,9991.67,0,0,0,0,0,1,3667.46,0,0,,,,,,637,0,1,0,B6,S
3.8,1,357.71,2,943.82,0,6,1,0,0,2,1,1,4578.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,904.63,0,0,29,0,4,93,65,621,0,1,1,B6,U
0.3,1,58.37,3,110.15,0,1,0,0,0,1,0,1,90.8,1,126.89,1,15.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,683,0,1,0,B3,U
4.5,1,1457.9,4,1720.32,0,1,1,0,0,0,0,0,0,1,669.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,606,0,1,0,B2,U
15.8,1,3847.21,3,8822.21,0,6,0,0,0,0,5,1,822.04,1,63.82,0,0,0,0,1,3582.85,1,27563.42,0,0,0,0,0,0,0,0,0,1,30885.23,0,0,40,1,8,100,41,643,0,1,1,B1,R
4.5,1,253.85,4,1571.18,0,7,1,0,0,,3,1,18765.62,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,0,25,0,4,94,,,0,1,1,B18,S
13.3,1,1698.14,6,4384.7,0,10,1,0,0,1,0,1,2423.28,1,2759.47,12,522.37,0,0,0,0,0,0,0,0,0,0,1,16017.44,0,0,0,1,554.41,1,1,23,1,8.5,103,25,606,0,1,1,B8,S
2.7,1,725.94,3,1714.42,0,3,0,1,3.51,2,2,1,102.8,1,1050.86,3,159.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,7,92,49,654,0,1,1,B7,U
12.5,1,6513.8,1,668.49,0,4,1,0,0,,0,1,11668.13,1,115.4,,,1,8800,0,0,0,0,,,0,0,0,0,0,0,0,,,,0,62,1,6,142,47,688,0,1,1,B15,R
18.2,1,9358.42,2,2010.69,0,12,1,0,0,0,4,0,0,0,0,0,0,1,16000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,28.98,0,0,,,,,,628,0,1,1,B2,U
8.6,0,0,0,0,0,0,0,0,0,0,0,1,839.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36,0,8.5,92,34,626,0,0,0,B2,R
4.2,1,233.19,4,7500.87,0,9,1,0,0,1,5,1,5574.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,136,1,5,159,44,664,0,1,1,B3,U
4.1,1,6109.38,2,4891.2,0,6,1,0,0,0,1,0,0,1,1627.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,40,1,8,100,58,663,0,1,0,B2,U
6.8,1,1965.19,2,2877.82,0,13,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,44,0,3,116,38,742,1,1,0,B7,R
5.6,1,3066.14,3,6480.82,0,5,1,1,16.36,,1,0,0,1,5747.02,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,0,59,0,4.5,138,46,649,0,1,0,B15,S
0.3,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,0,140,1,6.5,148,25,613,0,1,1,B18,S
7.8,1,717.77,4,5110.66,0,12,0,1,4.1,1,13,1,753.64,1,23.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,80.72,0,0,4,1,15,72,58,716,0,1,0,B3,U
5.5,1,1244.98,2,1790.32,0,1,1,0,0,0,3,0,0,0,0,0,0,1,8700,0,0,0,0,1,14398.92,0,0,0,0,0,0,0,1,0,0,0,77,1,10,120,62,765,0,1,1,B4,U
1.1,1,3726.73,2,5193.5,0,6,1,0,0,0,0,0,0,1,697.6,8,624.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1010.17,0,0,23,1,8.5,110,30,641,0,1,1,B1,U
4.9,1,360.21,2,1141.16,0,1,0,1,17.44,0,1,0,0,1,197.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9106.12,1,0,31,1,10.5,100,71,685,0,1,1,B1,R
1.3,1,1837.6,5,8010.07,0,12,1,0,0,0,0,1,107.63,1,1721.6,7,1304.92,0,0,0,0,0,0,0,0,0,0,0,0,0,1,185285.2,1,176680.78,2,0,20,1,5.5,93,59,647,0,1,0,B6,S
2,1,11639.69,5,8551.42,0,11,0,0,0,3,7,1,179.91,1,7674.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5687.67,0,0,9,1,8.5,104,60,618,0,1,1,B8,R
4.4,1,160.31,2,799.84,0,2,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,1,13,117,37,639,0,1,0,B3,S
0.5,1,84.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,9.5,91,37,637,0,1,1,B3,U
4.4,0,0,0,0,0,0,0,0,0,0,0,1,1451.94,1,2183.96,0,0,1,4900,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1236.09,0,0,16,0,3.5,108,37,633,0,1,1,B11,U
0.3,1,1458.35,2,389.83,0,4,0,0,0,0,0,1,8458.25,1,642.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,3.5,117,43,641,0,1,1,B5,U
3.8,1,3562.42,4,20947.22,0,12,1,0,0,2,2,1,107.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,641,0,1,0,B2,U
0.5,1,796.16,3,2011.17,0,4,0,0,0,0,0,1,8231.68,1,2813.58,8,284.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,43,1,6,101,49,660,0,1,1,B9,R
20.1,1,2617.49,2,4541.37,0,8,1,0,0,0,2,1,4408.77,1,1792.45,4,233.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14429.81,0,0,62,0,3.5,128,35,665,0,1,0,B8,R
5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,7,106,42,649,0,1,1,B5,R
3,1,2582.4,2,5455.22,0,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16939.04,1,0,0,1,2840.51,1,0,30,0,5,104,51,709,0,1,1,B3,S
,1,2113.18,2,1066.13,0,7,1,0,0,0,1,0,0,0,0,0,0,1,38800,0,0,0,0,0,0,0,0,1,16467.13,1,0,0,0,0,0,0,,,,,,691,0,1,1,B2,S
6.7,1,214.58,5,1991.29,0,8,0,0,0,0,4,1,3483.34,1,1547.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,479.88,0,0,134,1,8,152,45,625,0,1,1,B4,U
3,1,1415,3,2315.21,0,4,0,0,0,1,0,1,9674.07,1,1145.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,692,0,1,0,B4,S
2.6,1,1512.4,1,318.72,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,1,12,93,57,714,0,1,0,B16,R
0.8,1,2967.97,2,1677.83,0,2,0,0,0,0,2,1,12806.45,0,0,0,0,1,45900,0,0,0,0,0,0,1,14290.93,0,0,0,0,0,1,24390.3,1,0,15,1,13.5,85,51,612,0,1,0,B12,S
0.4,1,2185.28,2,3827.25,0,3,0,0,0,0,1,1,99.91,1,187.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,5,96,57,651,0,1,0,B4,S
3.4,1,1929.6,2,1900.26,0,10,0,0,0,,3,1,3512.54,0,0,,,1,7100,0,0,0,0,,,0,0,0,0,0,0,0,,,,0,53,0,6,117,20,642,0,1,0,B18,U
1.2,1,1093.28,2,1135.01,0,5,0,0,0,0,0,0,0,1,1352.1,3,87.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,5,142,40,671,0,1,0,B1,S
2.7,1,1206.99,2,940.81,0,2,0,0,0,,1,0,0,1,1053.08,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,0,70,1,14.5,107,70,674,0,1,0,B15,S
2.1,1,1773.19,3,2915.38,0,1,1,1,20.19,0,0,1,2.08,1,788.37,0,0,1,6700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,1,7.5,118,59,693,1,1,0,B8,R
4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,1,8.5,103,44,651,0,1,0,B2,R
4.8,1,1657.96,5,7694.07,0,21,0,0,0,0,0,1,20285.3,1,383.29,4,364.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,7,97,54,658,0,1,0,B17,R
4.8,1,1486.04,2,817.86,0,1,1,0,0,0,0,0,0,1,628.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,1,8.5,94,49,666,0,1,0,B1,S
3.4,1,359.25,3,1625.08,0,1,0,0,0,0,4,0,0,1,1432.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,9.5,107,50,607,0,1,0,B2,U
3.6,1,97.36,4,1026.13,0,3,0,0,0,,8,1,170.98,1,1032.26,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,0,26,1,6.5,111,38,639,0,1,0,B18,S
2.8,1,7658.38,3,1465.79,0,2,0,0,0,0,1,1,1814.3,1,0,10,306.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,60,1,8,128,,,0,1,1,B2,R
4,1,1339.99,6,3190.77,0,9,1,0,0,2,6,1,318.78,1,1482.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,1,6.5,123,54,652,0,1,0,B1,S
,0,0,0,0,0,0,0,0,0,0,0,1,636.51,0,0,0,0,1,71200,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2347.38,0,1,,,,,,699,0,1,1,B7,U
4.3,0,0,0,0,0,0,0,0,0,0,0,1,12931.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,5,96,61,660,0,0,1,B7,R
3.7,1,2659.3,3,2932.75,0,5,0,0,0,0,0,1,1241.28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,5.5,96,51,668,0,1,0,B3,U
4.8,1,678.99,4,4265.78,0,4,1,0,0,1,1,0,0,1,1471.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,4.5,131,51,642,0,1,0,B7,S
14.8,1,2586.84,3,4297.67,0,4,1,0,0,0,0,0,0,1,1618.14,1,51.53,0,0,0,0,1,61141.95,0,0,0,0,0,0,0,0,0,1,67090.72,0,0,,,,,,653,0,1,0,B2,U
1.1,1,1221.47,2,813.04,0,3,0,0,0,1,0,1,61.25,1,1081.33,1,52.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,44,1,8,105,38,647,0,1,0,B6,R
1.6,1,1341.28,2,761.74,0,3,0,0,0,0,0,1,35397.19,1,2276.73,0,0,0,0,1,29011.82,0,0,0,0,0,0,0,0,0,0,0,1,74.87,1,0,49,0,5.5,123,68,712,0,1,1,B8,S
1.7,1,1146.57,1,280.35,0,0,0,0,0,0,0,1,4842.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,110.33,0,0,,,,,,586,0,1,1,B13,S
1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1550473.48,1,1384201.82,1,0,,1,,,,683,0,1,1,B2,S
3.8,1,1045.38,4,3561.17,0,20,0,0,0,2,5,1,0,1,645.43,1,27.84,0,0,0,0,0,0,0,0,1,10258.08,0,0,0,0,0,1,61393.47,0,0,,,,,,725,0,1,0,B4,U
3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14832.88,1,0,0,0,0,0,0,24,0,4.5,102,43,651,0,1,0,B4,U
1.3,1,11.37,2,684.69,0,0,1,1,102.29,0,3,1,4.45,1,188.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,1,6,99,62,702,0,1,0,B5,S
2.6,1,3022.19,0,0,0,0,0,0,0,0,0,1,1386.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,769,0,0,0,B2,S
1,1,621.68,6,13800.1,0,10,0,0,0,0,0,0,0,1,12695.57,2,70.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,5.5,105,39,701,0,1,0,B16,R
34.4,1,10138.05,2,5800.56,0,8,1,0,0,0,4,1,1513.24,0,0,0,0,0,0,0,0,1,20546.31,0,0,0,0,0,0,0,0,0,1,26529.3,0,0,,,,,,639,0,1,1,B4,S
14.2,1,7818.97,1,1342.06,0,7,0,0,0,0,1,1,2154.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20132.34,0,0,0,0,0,0,0,,,,,,645,0,1,0,B8,R
10.7,1,61.52,2,188.27,0,0,0,0,0,0,4,0,0,0,0,0,0,1,8600,1,74.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,8,107,49,682,0,1,0,B3,S
13,1,787.56,1,7452.26,0,6,0,0,0,0,0,1,7201.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14665.63,1,0,0,0,0,0,1,,,,,,678,0,1,1,B4,S
8.2,1,4653.12,4,10460.09,0,7,1,0,0,0,2,0,0,1,6804.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,85.51,0,0,,,,,,654,0,1,1,B2,S
4.3,1,44.57,2,907.97,0,1,0,0,0,1,0,1,10.12,1,1067.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3302.05,0,0,53,1,7,105,23,616,0,1,0,B17,R
6.1,1,1281.01,2,577.25,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15981.67,0,0,0,1,92.9,0,0,84,1,8.5,127,49,672,0,1,0,B5,S
24.3,1,333.25,1,273.31,0,0,1,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,0,18,1,7.5,98,45,687,0,1,0,B14,U
5.9,1,252.68,3,467.42,0,1,0,0,0,1,5,0,0,1,24.33,1,26.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,638,0,1,0,B2,R
8.3,1,1661.25,2,1536.84,0,6,0,0,0,0,0,1,10619.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.1,0,0,,,,,,671,0,1,1,B7,R
4.7,1,952.37,0,0,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,,,1,10100.33,0,0,0,0,0,,,,0,55,1,7,119,23,679,0,1,0,B14,U
0.4,1,30562.13,2,10469.5,0,7,1,0,0,0,5,0,0,1,0,5,327.75,1,23500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,4.5,180,30,649,0,1,1,B3,R
1.8,1,10.65,1,500.14,0,1,1,0,0,,1,1,49.81,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,0,58,0,4.5,117,46,630,0,1,0,B15,S
10.8,1,6750.28,1,820.13,0,3,1,0,0,0,0,0,0,0,0,0,0,1,22900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,5,112,50,634,0,1,1,B2,S
7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,354.76,0,0,0,0,0,0,0,0,0,1,394.49,0,0,5,1,9,70,64,707,0,1,0,B5,U
0.6,1,89.09,5,963.66,0,0,0,0,0,0,0,0,0,1,2141.04,2,94.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3778.86,0,0,49,0,3,114,34,584,0,1,0,B1,U
0.9,1,349.24,2,1013.44,0,8,0,0,0,0,1,0,0,1,588.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,4,99,64,661,0,1,0,B5,R
0.5,1,751.47,1,140.19,0,0,0,0,0,0,2,1,2577.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,0,5.5,94,22,608,0,1,0,B12,S
