ACCTAGE,DDA,DDABAL,DEP,DEPAMT,CASHBK,CHECKS,DIRDEP,NSF,NSFAMT,PHONE,TELLER,SAV,SAVBAL,ATM,ATMAMT,POS,POSAMT,CD,CDBAL,IRA,IRABAL,LOC,LOCBAL,INV,INVBAL,ILS,ILSBAL,MM,MMBAL,MMCRED,MTG,MTGBAL,CC,CCBAL,CCPURC,SDB,INCOME,HMOWN,LORES,HMVAL,AGE,CRSCORE,MOVED,INAREA,INS,BRANCH,RES
6.1,1,1538.36,2,1414.33,0,4,0,0,0,0,2,0,0,0,0,0,0,1,76600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1,10.5,97,55,695,0,1,0,B1,R
5.7,1,988.12,4,1845.91,0,13,0,0,0,0,11,1,4379.91,0,0,0,0,1,8000,1,7191.65,0,0,0,0,0,0,0,0,0,0,0,1,831.98,0,1,14,0,4,80,60,651,0,1,1,B4,S
4.9,1,10.66,5,2137.72,0,13,0,0,0,1,2,0,0,1,2562.61,4,100.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,9.5,94,46,662,0,1,0,B5,U
0.8,1,219.42,1,1070.05,0,1,0,0,0,0,0,1,7013.76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,692,0,1,0,B16,R
2.8,1,75.98,0,0,0,0,0,0,0,0,0,1,2551.62,0,0,0,0,1,4700,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39.05,0,0,20,0,4.5,107,59,701,0,1,1,B17,R
3.8,1,-33.54,2,847.7,0,4,0,1,63.44,2,1,1,10.72,1,118.91,2,98.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,8.5,96,45,630,0,1,0,B5,S
2.9,1,975.82,2,1302.55,0,3,0,0,0,0,1,1,13238.44,1,195.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,4,113,54,644,0,1,1,B16,R
25,1,8.43,1,34.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,1,11.5,94,57,742,0,1,0,B3,R
45.7,1,2682.36,3,2099.4,0,19,1,0,0,0,1,0,0,1,503.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,1,12,117,55,661,0,1,1,B5,S
1.3,1,441.49,3,1383.85,0,2,1,0,0,2,0,1,5381.72,1,676.49,1,40.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,88,55,637,0,1,0,B4,S
16.2,1,690.33,2,731.87,0,3,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,636.77,0,0,15,0,4.5,95,47,743,0,1,0,B4,S
20.8,1,1584.11,3,2219.09,0,6,1,0,0,0,1,1,2307.28,1,2077.79,1,158.28,1,10800,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,642,0,1,0,B11,U
2.6,1,493.86,4,1037.98,0,7,0,0,0,0,0,0,0,1,1337.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,2.5,109,54,623,0,1,0,B1,S
5.8,1,417.34,4,1280.55,0,8,0,0,0,0,1,1,71.65,1,1431.03,4,137.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,209.81,0,0,36,0,6,108,32,691,0,1,0,B4,S
3.9,1,17053.85,1,449.21,0,0,0,0,0,0,0,1,471.29,0,0,0,0,0,0,0,0,0,0,0,0,1,11690.24,0,0,0,0,0,1,41095.56,1,0,60,1,7.5,129,42,663,0,1,1,B8,U
4.3,1,905.36,3,2644.36,0,7,0,1,17.71,2,1,0,0,1,3035.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1859.13,0,0,,,,,,673,0,1,0,B2,R
20.5,1,840.37,4,2039,0,12,0,0,0,,0,1,146.26,1,2350.06,,,0,0,0,0,0,0,,,1,10067.26,0,0,0,0,0,,,,0,45,0,1.5,108,31,681,1,1,0,B15,S
3,0,0,0,0,0,0,0,0,0,0,0,1,6198.91,1,2139.9,1,108.58,1,23400,1,1699.66,0,0,0,0,0,0,1,14052.34,0,0,0,1,0,2,0,22,0,6.5,106,52,678,0,1,1,B17,R
1.3,1,72.35,1,105.14,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,8.5,100,18,568,0,1,0,B6,S
3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,684,0,1,1,B2,R
2.4,1,1001.38,3,1213.17,0,7,0,0,0,2,0,0,0,1,1497.74,6,354.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,1,0,B2,R
1.3,1,2065.22,4,2234.83,0,8,1,0,0,1,2,1,585.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,106,0,4,157,52,686,0,1,0,B4,S
,1,3596.23,3,4006.79,0,6,1,0,0,0,0,0,0,1,3203.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,4.5,125,48,647,0,1,0,B8,S
4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,53000,0,0,1,13,0,0,0,0,0,0,0,0,0,1,13.14,0,0,55,1,12,91,64,614,0,1,1,B2,U
0.5,1,22.05,3,217.64,0,0,0,0,0,0,0,1,7.15,1,478.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,87,0,3,136,45,673,0,1,0,B1,U
4.2,1,1044.11,1,1018.42,0,0,0,0,0,0,3,1,1758.24,1,235.15,0,0,1,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,7.5,86,50,600,0,1,1,B2,U
1.7,1,202.49,2,492.03,0,0,0,0,0,0,2,1,1495.19,1,633.68,0,0,1,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,2.5,114,33,715,0,1,1,B2,S
9.4,1,312.22,5,1185.77,0,3,0,0,0,0,6,1,22.07,1,123.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,335.93,0,0,29,1,10,89,42,681,0,1,0,B17,R
5.9,1,149.73,2,1004.33,0,3,0,1,5.8,0,0,0,0,1,2860.16,0,0,1,3000,0,0,0,0,1,1911.8,0,0,1,14994.82,0,0,0,0,0,0,0,48,1,7,112,48,625,0,1,1,B17,U
3.4,1,2641.32,1,1903.45,0,12,0,0,0,0,1,0,0,0,0,0,0,1,7500,0,0,0,0,0,0,0,0,1,16801.6,0,0,0,1,298.57,1,0,111,1,10,147,44,703,0,1,0,B4,R
1.3,1,145.59,2,833.95,0,1,0,0,0,2,0,0,0,0,0,1,69.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,668,0,1,0,B2,R
4.4,1,553.39,6,2726.73,0,8,1,1,8.04,2,1,0,0,1,959.92,4,130.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,10.5,87,59,664,0,1,1,B4,S
,1,14623.89,3,2082.97,0,9,1,0,0,,5,0,0,0,0,,,1,40000,0,0,0,0,,,0,0,1,25219.94,1,0,0,,,,0,,,,,,707,0,1,0,B14,U
,1,630.76,1,0.49,0,0,0,0,0,0,0,1,594.55,1,17.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,575.73,0,0,44,1,8.5,105,68,693,0,1,0,B4,U
,1,283.35,4,1181.55,0,4,1,0,0,0,0,0,0,1,271.14,2,94.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2047.81,0,0,17,0,5.5,106,34,619,0,1,0,B1,R
2.7,1,160.17,2,225.08,0,0,0,0,0,0,1,0,0,1,159.74,2,73.53,1,7800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,10,91,48,651,0,1,1,B4,U
2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24000,0,0,0,0,0,0,0,0,1,14993.39,0,0,0,1,181.66,0,1,25,0,4.5,106,74,733,0,1,0,B17,R
4.4,1,437.56,3,1815.02,0,4,0,0,0,0,1,0,0,1,109.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,10,88,63,699,0,1,0,B4,R
8.3,1,935.99,2,809.28,0,9,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,84.07,0,0,12,1,9.5,99,41,670,0,1,0,B13,S
1.5,1,5425.03,2,2522.17,0,1,0,1,2.05,0,3,1,77461.62,0,0,0,0,0,0,1,23353.66,0,0,0,0,0,0,0,0,0,0,0,1,2642.22,2,1,49,1,9,117,68,655,0,1,1,B2,S
2.1,1,426.78,3,765.22,0,8,0,0,0,1,1,0,0,1,520.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,7,101,18,548,0,1,0,B1,S
4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,645,0,0,1,B2,U
0.8,1,68.82,3,487.14,0,0,0,0,0,0,1,0,0,1,655.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,1,9.5,102,33,633,0,1,0,B12,U
20.6,1,6568.18,2,1048.7,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,1,9.5,135,35,622,0,1,0,B1,R
3.5,0,0,0,0,0,0,0,0,0,0,0,1,689.26,1,224.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,603.1,2,0,69,1,7.5,120,24,636,0,1,0,B4,U
0.3,1,-1.59,3,379,0,0,0,0,0,2,1,0,0,1,550.42,1,56.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,1,8,95,54,648,0,1,0,B7,R
4.6,1,1528.65,2,2111.15,0,6,0,0,0,0,1,0,0,1,1724.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,1,9.5,114,50,625,0,1,0,B17,R
4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,20,1,9,91,49,644,0,1,1,B4,U
5.3,1,4269.48,3,1487.81,0,10,0,0,0,0,4,1,11566.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,1,10,121,63,691,1,1,1,B1,S
16.4,1,1782.35,2,1519.58,0,4,1,0,0,0,1,0,0,0,0,0,0,1,8000,0,0,0,0,0,0,0,0,1,16363.64,1,0,0,1,0,0,1,,,,,,687,0,1,0,B2,S
10.1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,1,120000,0,0,0,0,,,0,0,1,15184.12,1,0,0,,,,1,37,1,6,99,34,689,0,1,0,B14,S
1.8,1,3229.33,1,948.62,0,2,1,0,0,0,1,1,7138.1,1,485.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,618,0,1,1,B4,R
2.9,1,44.45,1,25.91,0,0,0,0,0,,0,0,0,1,103.56,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,0,6,0,5,95,61,667,0,1,0,B15,S
4.1,1,10082.04,1,788.22,0,3,1,0,0,0,0,0,0,0,0,0,0,1,34800,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,94,1,8,140,69,699,0,1,1,B4,U
7.9,0,0,0,0,0,0,0,0,0,0,0,1,152.16,0,0,0,0,1,8000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,547.33,0,0,102,1,12.5,130,35,632,0,0,0,B9,S
4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,208.04,0,0,10,0,7.5,98,19,608,0,1,0,B1,S
0.9,1,246.8,3,840.49,0,5,0,0,0,1,4,0,0,1,256.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,670,0,1,0,B2,S
1.5,1,160.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15415.67,0,0,0,0,0,0,0,4,1,11,73,73,711,0,1,1,B5,R
0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,165.66,0,0,15,0,4,94,31,663,0,1,1,B7,S
,0,0,0,0,0,0,0,0,0,0,0,1,6414.27,1,536.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,4.5,144,16,577,0,1,0,B4,U
2.3,1,0.58,2,737,0,1,1,0,0,0,1,0,0,1,321.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,1,7.5,137,67,671,0,1,1,B12,S
1.3,1,2337.37,2,1493.84,0,6,1,0,0,0,0,0,0,1,2449.2,0,0,1,2700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,666,0,1,1,B2,U
3.9,1,728.51,2,822.93,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,8.5,90,49,744,0,1,0,B4,U
9.9,0,0,0,0,0,0,0,0,0,0,0,1,909.56,1,15231.13,0,0,0,0,1,1209.74,1,7725.15,1,122957.9,0,0,0,0,0,0,0,1,7364.54,0,1,30,0,3.5,110,32,662,0,1,0,B5,S
4.3,1,303.43,2,734.53,0,8,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15180.52,0,0,0,1,15.29,0,0,,,,,,686,0,1,1,B2,S
1.7,1,163.46,2,615.84,0,1,0,0,0,0,0,1,228.9,1,881.28,6,106.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1,8.5,107,53,668,0,1,0,B5,U
21.9,1,14871.41,2,676.99,0,2,1,0,0,0,0,1,115359.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,8.5,116,81,752,0,1,0,B4,U
3.1,1,798.5,5,2875.7,0,14,0,0,0,,11,1,1344.32,1,2469.77,,,1,2200,0,0,0,0,,,0,0,0,0,0,0,0,,,,0,30,1,11,94,44,694,0,1,0,B15,U
14.5,1,722.22,4,2699.59,0,9,1,0,0,,0,1,673.89,1,1658.39,,,0,0,1,11303.84,0,0,,,0,0,0,0,0,0,0,,,,0,29,1,6.5,100,34,673,0,1,0,B14,S
5,1,6042.19,2,1615.55,0,1,0,0,0,0,3,0,0,1,5.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,9.5,98,49,627,0,1,1,B17,R
5.8,1,42.31,4,430.96,0,5,0,1,16.79,3,6,1,282.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,78.05,0,0,23,0,5,85,44,726,0,1,1,B3,U
1.3,1,894.22,2,1619.59,0,10,1,0,0,1,0,1,3620.89,1,353.25,0,0,0,0,1,3583.92,0,0,0,0,1,10025.14,0,0,0,0,0,1,35609.8,1,0,20,0,3,112,34,643,0,1,0,B8,S
2.1,1,2054.15,1,267.25,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,9.5,87,74,780,0,1,0,B8,R
13.1,1,390.1,2,2069.31,0,10,1,0,0,2,0,1,1132.76,1,34.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,50,1,9,92,41,640,0,1,1,B8,U
3.3,1,5257.61,3,3804.81,0,5,1,0,0,3,1,1,15872.51,1,4006.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,669,0,1,1,B5,S
2.6,1,9.6,1,5.97,0,0,0,0,0,,0,1,1065.57,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,0,,,,,,629,0,1,0,B15,S
2.9,1,3036.76,2,5321.59,0,1,0,0,0,0,3,1,5844.05,0,0,0,0,0,0,0,0,0,0,1,9459.07,0,0,0,0,0,0,0,1,0,1,0,86,1,8,144,49,643,0,1,1,B2,S
1.3,1,74,2,676.76,0,1,0,0,0,0,0,1,1604.56,1,221.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,7.5,108,20,595,0,1,1,B2,U
23,1,4768.87,1,465.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21.48,0,0,22,0,3.5,116,40,663,0,1,1,B7,U
1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14997.98,1,0,0,0,0,0,1,23,0,5,98,51,611,0,1,1,B4,S
32.1,1,3990.71,3,2307.16,0,8,0,0,0,0,1,1,21905.2,1,2300.33,1,138.36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,1,8,88,55,665,0,1,1,B4,R
3.8,1,6293.79,1,688.08,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,717,1,1,0,B4,S
5.9,1,2947.78,4,4236.26,0,4,1,0,0,0,2,1,9705.18,1,5353.08,2,94.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1580.09,1,1,,,,,,641,0,1,1,B8,U
7.3,1,882.28,3,9145.9,0,3,0,0,0,7,4,1,20649.46,1,1358.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,506.57,0,0,69,1,9,117,44,651,0,1,1,B2,U
1.8,1,561.84,6,3639.94,0,12,1,0,0,6,1,1,14.79,1,1516.55,12,553.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,1,9,105,28,560,0,1,0,B2,U
1.1,1,182.77,3,428.69,0,2,0,0,0,0,7,1,814.2,0,0,0,0,1,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,693,0,1,0,B5,S
3.1,1,1.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,9.5,103,62,709,0,1,0,B1,U
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3697.34,0,0,10,1,9,75,52,659,0,1,0,B2,U
0.5,1,139.84,2,217.05,0,0,0,0,0,0,1,0,0,1,152.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,5,120,34,652,0,1,0,B5,S
,0,0,0,0,0,0,0,0,0,0,0,1,13775.8,1,13900.74,2,220.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,356.59,0,0,7,0,4,97,30,674,0,1,1,B5,U
20.3,1,3501.35,3,2051.98,0,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,31,0,4.5,109,55,686,0,1,0,B12,R
13.8,1,3697.15,1,4.57,0,0,0,0,0,0,1,1,3795.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-5.27,0,0,18,0,3,107,62,659,0,1,1,B16,R
3.8,1,1296.83,3,3532.63,0,23,0,0,0,,3,1,868.67,0,0,,,1,8700,0,0,1,40359.87,,,0,0,0,0,0,0,0,,,,0,,,,,,657,0,1,0,B15,U
7.4,1,491.29,2,1269.85,0,7,0,0,0,0,1,1,1595.55,1,5.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27.89,0,0,64,1,5,111,34,718,0,1,0,B4,U
20,1,1241.18,2,1462.98,0,9,1,0,0,0,1,1,978.73,0,0,0,0,1,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.6,0,1,120,1,8.5,149,57,663,1,1,0,B1,S
2.4,1,423.68,3,253.8,0,1,0,0,0,,0,1,457.5,1,345.46,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,0,44,0,5.5,116,36,648,0,1,0,B19,S
8.4,1,398.85,3,1924.36,0,4,0,0,0,3,0,1,0,1,0,3,255.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1456.52,0,0,2,1,8.5,79,47,691,0,1,0,B2,S
4.3,1,1534.89,5,14990.32,0,15,1,0,0,0,1,1,159.78,1,5450.45,0,0,0,0,1,1867.81,1,27817.02,0,0,1,10102.32,1,16114.68,1,0,0,1,66130.6,0,1,40,1,8.5,105,24,624,0,1,1,B4,U
5.3,1,255.75,2,1523.77,0,7,0,0,0,0,0,1,23645.22,1,11783.34,0,0,0,0,0,0,0,0,0,0,0,0,1,12032.78,0,1,414534.37,1,417238.97,0,0,155,1,4,183,24,659,0,1,1,B4,S
4,1,2308.98,2,1874.27,0,7,0,0,0,0,1,0,0,0,0,0,0,1,7300,0,0,0,0,1,0,0,0,1,16604.15,1,0,0,0,0,0,0,81,0,3.5,134,63,703,0,1,0,B17,R
4.2,1,1132.53,2,1522.07,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10076.71,0,0,0,0,0,1,8505.97,0,1,20,0,5,102,29,633,0,1,0,B6,U
8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,655.41,0,0,13,0,5.5,98,50,655,0,0,0,B4,S
14.8,1,2553.54,2,3323.75,0,10,1,0,0,,0,1,875.91,1,438.29,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,1,16,1,8.5,107,51,681,0,1,0,B15,S
7,0,0,0,0,0,0,0,0,0,0,0,1,12739.34,1,2217.65,1,141.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,5,108,27,610,0,1,1,B5,U
1.5,1,487.81,3,1726.09,0,3,0,0,0,0,1,1,3555.92,1,4118.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,121.54,0,0,139,1,8,166,25,599,0,1,1,B1,S
13.3,1,4322.33,3,16518.16,0,7,0,0,0,,2,1,0,1,18300.77,,,0,0,0,0,1,20269.61,,,0,0,0,0,0,0,0,,,,0,5,0,3.5,91,37,601,0,1,0,B15,U
4.3,0,0,0,0,0,0,0,0,0,0,0,1,24372.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,115.23,0,0,39,0,8.5,109,49,663,0,1,1,B5,U
1.8,1,-7.8,1,442.42,0,0,0,1,22.54,0,0,0,0,1,920.89,2,40.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,656,0,1,0,B2,S
4.4,0,0,0,0,0,0,0,0,0,0,0,1,1478.76,0,0,0,0,1,8500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,275.54,0,0,81,1,10.5,123,31,641,0,0,1,B5,S
4.1,0,0,0,0,0,0,0,0,0,,0,1,8275.02,1,0,,,0,0,0,0,0,0,,,0,0,0,0,0,1,269451.52,,,,0,50,1,8,108,67,728,0,1,0,B15,U
2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3153.77,0,0,1,9943.84,1,14918.22,0,0,0,1,24419.8,0,0,30,1,10,96,60,688,0,1,1,B4,U
4,1,6.5,0,0,0,0,0,0,0,0,0,1,293.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,5.5,97,42,647,0,1,0,B3,U
,1,5023.87,3,6411.7,0,8,1,0,0,0,0,1,5304.05,1,978.39,1,38.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,640,0,1,1,B6,R
14.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,584,0,1,0,B2,U
1.4,1,595.31,2,741.01,0,4,0,0,0,1,2,0,0,1,413.01,5,119.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,642.83,1,0,20,0,5.5,89,29,690,0,1,0,B17,R
6.6,1,2470.45,4,5552.66,0,5,1,0,0,0,4,0,0,1,449.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3380.72,0,0,41,1,7,116,40,700,0,1,0,B8,R
0.6,1,586.48,3,1398.67,1,3,1,0,0,0,2,1,0,1,653.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,674,0,1,0,B2,U
4.3,1,2466.84,3,2910.04,0,11,0,0,0,0,0,0,0,1,4052.52,5,197.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1,10.5,105,67,723,0,1,0,B7,S
18.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,263.27,0,0,,,,,,636,0,1,1,B2,U
16.6,1,588.73,5,4047.11,0,11,1,0,0,1,5,0,0,1,3580.2,10,419.11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,101364.45,1,101257.4,1,0,30,1,11,113,37,639,0,1,0,B2,R
4.2,1,41.08,2,844.4,0,0,0,0,0,,0,0,0,1,1080.62,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,0,55,1,8,96,43,691,0,1,0,B18,U
4.6,1,321.77,3,2981.78,0,5,0,0,0,0,0,0,0,1,3520.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,3.5,115,34,638,0,1,0,B8,U
6.3,1,976.85,3,1734.28,0,2,0,0,0,0,1,1,3205.76,1,439.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,1,4,145,25,670,0,1,0,B1,S
2.1,1,678.34,3,1528.11,0,2,0,0,0,0,0,1,4219.83,1,2916.23,3,70.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,3.5,142,26,642,0,1,1,B3,U
0.6,1,2616.17,5,6469.7,0,11,0,0,0,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10026.93,0,0,0,0,0,1,7053.9,0,0,55,0,5.5,134,53,609,1,1,0,B3,U
4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15150.45,1,1,204580.39,1,185250.36,0,1,,1,,,,628,0,1,0,B2,S
16.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15055.32,1,0,0,1,1053.96,1,1,36,0,4.5,117,38,665,0,0,1,B7,R
4.2,1,623.45,1,1800.27,0,1,0,0,0,0,6,1,5956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,1,8.5,112,68,623,0,1,1,B9,S
